@relation tashkis hadese-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 {1,2,}

@data
-2.0445,1.9495,2
-2.6674,2.691,2
-4.3559,4.3344,2
-8.6894,8.4868,2
-4.198,4.268,2
-7.3028,7.1435,2
-6.8817,6.6865,2
-3.7983,3.8235,2
-2.0136,1.7787,2
-10.858,10.664,2
-3.0778,3.2086,2
-4.367,4.3663,2
-2.0366,2.0995,2
-4.1197,3.8876,2
-5.5716,5.3229,2
-5.5116,5.5094,2
-11.363,11.095,2
-9.5554,9.4482,2
-4.2691,4.218,2
-4.2691,4.218,2
-4.2691,4.218,2
-4.3561,4.2699,2
-6.4068,6.388,2
-11.874,11.771,2
-6.4068,6.388,2
-0.38383,0.49917,2
-6.4731,6.3365,2
-10.815,10.64,2
-10.815,10.64,2
-3.2476,3.1741,2
-9.7386,9.6812,2
-8.3586,8.3755,2
-2.7254,2.6487,2
-2.7254,2.6487,2
-3.3853,3.3177,2
-1.5071,1.4283,2
-6.2995,6.2303,2
-2.8285,2.6079,2
-6.5485,6.3417,2
-10.746,10.48,2
-3.8792,3.8641,2
-2.7573,2.584,2
-7.4964,7.3594,2
-7.0708,6.9952,2
-2.5116,2.5387,2
-5.5597,5.3135,2
-5.5597,5.3135,2
-5.6899,5.4439,2
-4.3622,4.3368,2
-6.8414,6.9028,2
-3.1273,3.1578,2
-0.54901,0.58565,2
-2.2629,2.2753,2
-5.4602,5.3167,2
-3.7727,3.7308,2
-3.1718,3.0809,2
-3.1718,3.0809,2
-2.2847,2.2984,2
-6.2162,6.1416,2
-1.771,1.7777,2
-2.5433,2.5667,2
-3.3882,3.2735,2
-8.1901,8.1309,2
-4.7579,4.6919,2
-3.0648,2.9345,2
-0.51981,0.52666,2
0.90138,-0.72837,2
-0.42348,0.44406,2
-2.1181,1.8377,2
-2.0183,2.0542,2
-8.4838,8.391,2
-5.553,5.3583,2
-8.0373,8.0561,2
-5.553,5.3583,2
-9.8166,9.7909,2
-4.6538,4.5287,2
-4.6834,4.5492,2
-8.1045,7.9312,2
-1.586,1.4855,2
-5.1101,5.0203,2
-0.17168,0.024749,2
-4.787,4.7032,2
-2.7544,2.6942,2
-4.0443,3.8857,2
-4.0644,4.0086,2
-5.1773,4.962,2
-6.481,6.3327,2
-6.3432,6.2661,2
-2.749,2.8681,2
-6.248,6.191,2
-4.367,4.1992,2
-4.0918,4.0181,2
-5.8554,5.5723,2
-2.7388,2.7664,2
-3.9195,3.8187,2
-2.2731,2.2671,2
-2.1247,2.1778,2
-5.4156,5.3094,2
-6.8999,6.7985,2
-8.1045,7.9312,2
-4.1204,4.027,2
-7.0788,7.0073,2
-2.2945,2.3485,2
-5.8554,5.5723,2
-4.1204,4.027,2
-5.7433,5.6387,2
-6.5831,6.5155,2
-4.8174,4.7482,2
-4.0492,3.9781,2
-2.1832,2.1621,2
-8.9265,8.6759,2
-5.7159,5.6263,2
-5.6901,5.5961,2
-4.7598,4.6197,2
-6.509,6.2903,2
-4.6065,4.4592,2
-5.6906,5.5316,2
-5.5703,5.4044,2
-5.1277,5.1248,2
-4.4673,4.4727,2
-1.9507,1.7711,2
-2.3207,2.1396,2
-1.802,1.8762,2
-11.321,11.082,2
-9.4389,9.1991,2
-0.33569,0.49929,2
-4.1952,4.1896,2
-6.0887,5.9443,2
-6.0887,5.9443,2
-3.1059,3.039,2
-2.861,2.8002,2
-2.861,2.8002,2
-3.1059,3.039,2
-3.5179,3.3839,2
-1.5961,1.7418,2
-3.5814,3.6832,2
-6.5068,6.3507,2
-6.8976,6.6486,2
-1.2818,1.4351,2
-0.27402,0.34249,2
-5.7232,5.6468,2
-1.7893,1.7269,2
-0.14282,0.2543,2
1.7008,-1.5286,2
-4.0597,4.1196,2
-4.0597,4.1196,2
-4.0597,4.1196,2
-4.0597,4.1196,2
-3.91,3.7812,2
-4.0559,4.0791,2
0.85957,-0.80753,2
-4.8162,4.9268,2
-4.8162,4.9268,2
-3.1851,3.2045,2
-3.2306,3.0617,2
-3.4008,3.5016,2
-8.0493,8.067,2
-5.0408,5.0296,2
-2.6491,2.5933,2
-8.9692,8.8584,2
-1.4365,1.6192,2
-1.3922,1.5065,2
0.31913,-0.30308,2
-6.8823,6.7213,2
-1.674,1.7371,2
-6.1877,6.1686,2
-2.4339,2.3958,2
-0.9756,1.0425,2
-4.8454,4.8455,2
-5.0934,5.0844,2
-6.4426,6.2816,2
-2.7399,2.8667,2
-4.5139,4.4613,2
-4.5139,4.4613,2
-9.0066,8.8837,2
-1.2222,1.1544,2
-1.8905,1.9893,2
-2.5525,2.6075,2
-2.5525,2.6075,2
-4.6015,4.5638,2
-4.6015,4.5638,2
-4.0719,3.9554,2
-4.6015,4.5638,2
-2.7379,2.5545,2
-5.4534,5.3367,2
-5.6737,5.6375,2
-1.49,1.5779,2
-4.0687,4.0842,2
-3.5595,3.5743,2
-4.5821,4.5302,2
-6.6898,6.5106,2
-2.0823,1.9029,2
-1.9101,1.9684,2
-3.2298,3.3015,2
-6.5582,6.3704,2
-2.93,2.8818,2
-2.93,2.8818,2
0.50049,-0.36698,2
0.50049,-0.36698,2
-0.80462,0.89711,2
-4.9512,4.8782,2
-2.8285,2.6079,2
-4.5282,4.4859,2
-8.8143,8.7119,2
1.0691,-0.97745,2
-4.6074,4.5157,2
-4.6074,4.5157,2
-2.4945,2.5957,2
-3.5455,3.5382,2
-0.9436,0.94522,2
-1.3644,1.3373,2
-2.431,2.4556,2
-2.431,2.4556,2
-5.9976,6.1122,2
-8.8143,8.7119,2
0.26741,-0.11987,2
0.26741,-0.11987,2
-2.4084,2.3869,2
-4.3365,4.2969,2
-2.5568,2.6825,2
-4.0402,4.1108,2
-4.081,4.151,2
-3.8076,3.6936,2
-3.8076,3.6936,2
-3.8076,3.6936,2
-5.1966,5.0458,2
-0.35665,0.52896,2
-0.051152,0.12711,2
-3.1392,3.217,2
-0.3099,0.3879,2
-4.0499,4.0947,2
-4.502,4.3919,2
-6.4868,6.437,2
-1.0731,1.1525,2
-8.8872,8.7426,2
-4.7819,4.6135,2
-3.7346,3.6687,2
-4.7819,4.6135,2
-1.367,1.4158,2
-3.9254,3.9725,2
-3.9254,3.9725,2
-6.3063,6.2912,2
-3.6879,3.6781,2
-5.9976,6.1122,2
-0.22233,0.39593,2
-2.5397,2.5643,2
-2.5397,2.5643,2
-1.7744,1.8522,2
-5.0487,5.0335,2
-2.5397,2.5643,2
-2.5397,2.5643,2
-3.8976,3.8653,2
-3.8976,3.8653,2
-3.1392,3.217,2
-3.7558,3.7578,2
-1.6422,1.6636,2
-3.5601,3.4934,2
-1.4534,1.6044,2
-0.28753,0.46363,2
-4.0665,3.8606,2
-4.1645,4.2508,2
-4.1645,4.2508,2
0.61869,-0.46124,2
-2.2151,2.175,2
-4.9227,4.9208,2
-1.7986,1.7929,2
0.3303,-0.21384,2
-2.7517,2.6957,2
-0.98062,1.1309,2
-0.98062,1.1309,2
-5.7758,5.6033,2
-1.8778,1.9016,2
-1.7711,1.7944,2
-5.0282,4.9022,2
-3.7714,3.569,2
-3.7521,3.5502,2
-4.428,4.3949,2
-7.2904,7.191,2
-2.9397,3.0606,2
-1.7453,1.8535,2
-1.712,1.8146,2
-1.1592,1.1533,2
-6.9568,6.7538,2
-8.3758,8.28,2
-5.2134,5.2301,2
-6.4084,6.256,2
-6.1857,6.176,2
-6.1857,6.176,2
-2.8553,2.9361,2
-7.8998,7.6458,2
-3.4151,3.4897,2
-2.3034,2.3134,2
-6.8,6.6644,2
-7.2668,7.0954,2
-7.2668,7.0954,2
-4.0547,4.1229,2
-2.5591,2.467,2
-4.0025,4.0005,2
-3.2292,3.1823,2
-4.649,4.631,2
-8.4192,8.3049,2
-4.649,4.631,2
-8.4192,8.3049,2
-6.7862,6.7741,2
-4.649,4.631,2
-8.4192,8.3049,2
-4.7684,4.7523,2
0.11187,0.023181,2
-3.2415,3.241,2
-4.7654,4.7741,2
-4.7654,4.7741,2
1.8555,-1.7887,2
-1.2146,1.3267,2
-5.4426,5.3682,2
1.4995,-1.3358,2
-5.4426,5.3682,2
-5.4426,5.3682,2
-4.359,4.3272,2
0.025269,0.10449,2
-0.44561,0.58089,2
-4.2023,4.1398,2
-4.2023,4.1398,2
-7.0433,7.0151,2
-7.0433,7.0151,2
-0.25606,0.39568,2
-8.4903,8.3723,2
-5.1052,4.9241,2
-3.1545,3.0895,2
-1.5901,1.6589,2
-4.6349,4.5613,2
-4.6349,4.5613,2
-4.6349,4.5613,2
-6.2136,6.119,2
-6.5251,6.4678,2
-2.8139,2.7605,2
-4.6628,4.7708,2
-2.1279,2.0814,2
-1.9065,1.876,2
-5.3285,5.156,2
-5.3285,5.156,2
-4.2026,4.1846,2
-3.0206,3.0745,2
-3.127,3.1951,2
-3.5584,3.5083,2
-0.17018,0.32067,2
0.10749,-0.018925,2
-3.6952,3.6058,2
-8.7382,8.6225,2
-8.6825,8.5305,2
-4.4179,4.4498,2
-3.7879,3.712,2
-8.7331,8.5461,2
-2.7655,2.8654,2
-0.23815,0.32304,2
-6.6773,6.5967,2
-4.2066,4.119,2
-4.8417,4.7679,2
-5.1169,5.1182,2
-5.6757,5.6457,2
-5.0442,4.919,2
-4.8702,4.6785,2
-5.1169,5.1182,2
-9.0065,8.9102,2
-5.6426,5.6435,2
-0.75515,0.82724,2
-6.7595,6.5328,2
-10.023,9.914,2
-4.3385,4.3801,2
-1.3762,1.4214,2
-1.3762,1.4214,2
-7.7832,7.7215,2
-6.0956,6.0857,2
-7.7832,7.7215,2
-7.7832,7.7215,2
-4.3787,4.4457,2
-2.8033,2.9503,2
-2.1809,2.1654,2
-5.8805,5.6677,2
-5.8805,5.6677,2
-0.70655,0.82443,2
-0.70655,0.82443,2
-5.4529,5.3658,2
-6.1594,6.0677,2
-9.7636,9.6722,2
-2.4978,2.4406,2
-4.3149,4.3339,2
-4.3149,4.3339,2
-2.8298,2.9181,2
-1.711,1.7304,2
-5.8418,5.7831,2
-6.0595,5.9959,2
-2.8723,2.8908,2
-3.4276,3.5219,2
-6.4298,6.226,2
-4.5296,4.4476,2
-3.0988,3.0046,2
-3.0988,3.0046,2
-3.0988,3.0046,2
-3.0988,3.0046,2
-2.47,2.605,2
-6.8812,6.7325,2
-7.0505,7.1239,2
-7.9067,7.8272,2
-7.9067,7.8272,2
-7.4534,7.3436,2
-7.9067,7.8272,2
-2.7602,2.7846,2
-3.5491,3.4865,2
-12.446,12.164,2
-12.446,12.164,2
-12.446,12.164,2
-6.4213,6.3554,2
-6.4213,6.3554,2
-0.3567,0.42862,2
-1.4056,1.4841,2
-0.99126,1.0268,2
-1.3226,1.3983,2
-6.6962,6.5658,2
-5.3965,5.3347,2
-4.9659,4.7154,2
-4.404,4.4689,2
-2.9018,2.9303,2
-4.0497,4.1035,2
-1.9002,1.9692,2
-8.1517,7.8441,2
-3.4276,3.5219,2
-3.4276,3.5219,2
-3.4276,3.5219,2
-5.495,5.4786,2
-5.5574,5.315,2
-4.033,3.8847,2
-5.268,5.1231,2
-8.4929,8.3602,2
-7.6954,7.616,2
-5.5574,5.315,2
-2.3119,2.2701,2
-2.3119,2.2701,2
-2.4759,2.4663,2
-5.9067,5.933,2
-1.9405,1.7262,2
-5.9067,5.933,2
0.3349,-0.31686,2
-4.797,4.6887,2
-4.6836,4.5819,2
-3.7551,3.5662,2
-3.7551,3.5662,2
-3.7551,3.5662,2
-3.7551,3.5662,2
-3.7551,3.5662,2
-5.0313,4.9944,2
-4.4234,4.3927,2
-8.0098,7.9004,2
-8.0098,7.9004,2
-4.4229,4.2956,2
-4.3263,4.3236,2
-2.1432,2.2327,2
-2.6548,2.7708,2
-2.6548,2.7708,2
-4.5298,4.601,2
-1.155,1.3081,2
-5.2357,5.1676,2
-6.1577,6.1327,2
-5.2357,5.1676,2
-5.2357,5.1676,2
-5.2357,5.1676,2
-12.425,12.149,2
-3.3032,3.228,2
-1.7828,1.8108,2
-3.4647,3.3827,2
-2.0318,1.9857,2
-2.0318,1.9857,2
-1.7288,1.7052,2
-9.9142,9.9006,2
-3.9054,3.8788,2
-3.3765,3.4809,2
-6.5054,6.5656,2
-6.5054,6.5656,2
-5.1222,5.0963,2
-5.1389,5.0097,2
-2.7256,2.8182,2
-5.0977,5.1232,2
-5.2659,5.2833,2
-2.2373,2.1734,2
-7.0341,6.9641,2
-2.2373,2.1734,2
-4.5891,4.4891,2
-4.8686,4.9015,2
-5.2969,5.262,2
-4.3591,4.3757,2
-5.5206,5.4769,2
-3.2162,3.2368,2
-1.2328,1.2222,2
-1.2328,1.2222,2
-1.2328,1.2222,2
-5.8458,5.6917,2
-4.0021,3.8861,2
-0.52311,0.66386,2
-7.4897,7.3665,2
-1.8843,1.9626,2
-1.8843,1.9626,2
-1.8843,1.9626,2
-0.14284,0.16362,2
-0.14284,0.16362,2
-3.0954,3.1168,2
-2.6575,2.6702,2
-9.4431,9.359,2
-2.6575,2.6702,2
-6.7191,6.7758,2
-2.3297,2.3367,2
-0.042323,0.1477,2
-0.4108,0.55661,2
-0.4108,0.55661,2
-0.98062,1.1309,2
-5.4043,5.383,2
-3.2596,3.2335,2
-5.5919,5.5737,2
-8.4774,8.2667,2
0.88405,-0.67149,2
-0.44429,0.58649,2
-0.44429,0.58649,2
-1.8902,1.9855,2
-5.8743,5.8875,2
-1.6195,1.5781,2
-8.2173,8.0266,2
-8.2173,8.0266,2
-8.2173,8.0266,2
-8.2173,8.0266,2
-6.9237,6.9201,2
-1.2337,1.273,2
-1.2337,1.273,2
-1.2337,1.273,2
-6.12,6.1984,2
-6.12,6.1984,2
-6.12,6.1984,2
-2.4257,2.3398,2
-4.4227,4.3405,2
-2.1541,2.1196,2
-5.3751,5.3902,2
0.41372,-0.33096,2
-4.6352,4.6808,2
-4.6352,4.6808,2
-3.2263,3.1754,2
-2.4339,2.3958,2
-4.9639,4.9352,2
-1.9368,2.0344,2
-1.88,1.8952,2
-1.88,1.8952,2
-5.0266,4.9855,2
-6.3273,6.3116,2
0.82517,-0.73348,2
-3.4729,3.493,2
-8.1391,8.1439,2
-4.0345,4.1023,2
-3.9991,3.9838,2
-3.3017,3.2862,2
-2.5724,2.6162,2
-8.0503,7.9531,2
-2.3362,2.2899,2
-2.7268,2.7138,2
-5.2662,5.2145,2
-0.47597,0.43228,2
0.39034,-0.2713,2
-3.7657,3.7836,2
-4.09,4.1139,2
-4.09,4.1139,2
-4.05,4.0459,2
-0.53678,0.70724,2
-3.0716,2.9672,2
-2.1518,2.1734,2
-8.11,8.0305,2
-4.7465,4.7368,2
-6.9036,6.9009,2
-1.9314,1.9639,2
-3.1938,3.1782,2
-6.7106,6.7292,2
-7.3612,7.2041,2
-5.2662,5.2145,2
-6.1635,6.0883,2
-6.7106,6.7292,2
-9.39,9.2977,2
-8.6321,8.5154,2
-3.7657,3.7836,2
-6.9036,6.9009,2
-6.7925,6.736,2
-1.0756,1.0966,2
-1.4816,1.553,2
1.6448,-1.5231,2
-3.91,3.8303,2
-0.91995,1.0257,2
-5.7028,5.6004,2
-1.4623,1.5048,2
-4.1446,4.1998,2
-4.4607,4.4596,2
-6.7051,6.6782,2
-0.91942,1.0732,2
-1.9314,1.9639,2
-4.8737,4.8622,2
-4.7097,4.6699,2
-5.1645,5.1065,2
-0.48635,0.62395,2
-0.13115,0.28033,2
-6.1635,6.0883,2
-5.9231,5.7892,2
-4.1529,4.0786,2
-5.3569,5.1786,2
-1.9212,2.048,2
-3.0859,3.0743,2
-3.5198,3.393,2
-2.3254,2.3993,2
-0.48635,0.62395,2
-3.9301,3.8081,2
-9.3832,9.1795,2
-0.14698,0.23041,2
0.2698,-0.090136,2
-2.423,2.3641,2
-5.3569,5.1786,2
-6.7252,6.5549,2
-1.9275,1.8994,2
-1.9275,1.8994,2
-1.9275,1.8994,2
0.92584,-0.7854,2
0.92584,-0.7854,2
-3.8711,3.6943,2
-8.2173,8.0266,2
-3.6497,3.5637,2
-1.176,1.1956,2
-5.3569,5.1786,2
-7.1067,6.9507,2
-1.8445,1.806,2
-3.0824,3.0885,2
-2.4586,2.35,2
-3.9515,3.9461,2
-8.252,8.1024,2
-0.86594,0.8971,2
-3.8606,3.873,2
-8.0385,7.8908,2
-2.5996,2.6647,2
-6.9256,6.6954,2
-2.7036,2.7818,2
-2.5751,2.6456,2
-3.9307,3.8885,2
-10.434,10.208,2
-10.122,10.006,2
-6.3557,6.2848,2
0.49211,-0.3618,2
-4.4182,4.3545,2
-4.5594,4.5018,2
-4.4182,4.3545,2
-3.7549,3.6712,2
-4.9116,4.8911,2
-6.6167,6.5138,2
-8.1837,8.0416,2
-6.3557,6.2848,2
-6.3557,6.2848,2
-1.5493,1.5444,2
-8.3511,8.1599,2
-8.3511,8.1599,2
-8.3511,8.1599,2
-3.0542,2.8318,2
-3.6199,3.6812,2
-3.0542,2.8318,2
-8.3511,8.1599,2
-1.4246,1.4523,2
-1.4246,1.4523,2
-8.3511,8.1599,2
-3.5784,3.636,2
-3.3774,3.388,2
-2.9475,2.8865,2
-5.4449,5.4609,2
-4.9363,4.8378,2
-3.8,3.6496,2
-3.3774,3.388,2
-3.8514,3.7969,2
-8.1951,8.0177,2
-0.95514,0.94988,2
-3.6988,3.7226,2
-8.854,8.8407,2
-8.854,8.8407,2
-8.606,8.4098,2
-5.1707,5.1129,2
-4.2952,4.309,2
-4.9984,4.9514,2
-2.3928,2.4087,2
-9.1957,9.1006,2
-4.2768,4.3405,2
-7.6569,7.6248,2
-8.252,8.1024,2
-5.4957,5.4565,2
-3.1039,3.1375,2
-6.0985,5.8678,2
-6.0985,5.8678,2
-6.0985,5.8678,2
-8.1776,8.0991,2
-6.0985,5.8678,2
-6.0985,5.8678,2
-3.4023,3.3097,2
-2.2118,2.2319,2
-8.1951,8.0177,2
-8.0385,7.8908,2
-3.0255,3.0041,2
-5.6328,5.4859,2
-8.252,8.1024,2
-8.252,8.1024,2
-3.927,3.8548,2
-2.0639,2.0026,2
-2.0639,2.0026,2
-4.2768,4.3405,2
-4.2172,4.1382,2
-8.0385,7.8908,2
-8.0385,7.8908,2
-3.2848,3.2128,2
-2.0311,2.0274,2
-3.2848,3.2128,2
-7.6526,7.563,2
-7.1028,6.9713,2
-4.0736,4.0732,2
0.039021,0.11119,2
-2.4339,2.3958,2
-1.4699,1.5821,2
-4.1616,4.2768,2
-2.6944,2.6538,2
-2.6944,2.6538,2
-7.4854,7.4184,2
-4.065,3.9916,2
-4.065,3.9916,2
-2.2046,2.1528,2
-4.065,3.9916,2
-2.6017,2.6201,2
-2.6017,2.6201,2
-5.0907,5.0946,2
-5.0907,5.0946,2
-5.0907,5.0946,2
-5.0907,5.0946,2
-4.9773,4.9832,2
-4.9773,4.9832,2
-4.9773,4.9832,2
-3.7959,3.7517,2
-5.3285,5.156,2
-5.3285,5.156,2
-2.6637,2.796,2
0.76871,-0.61502,2
-3.0451,3.0096,2
-1.9742,2.1331,2
-1.7439,1.909,2
-7.7459,7.6456,2
-7.7459,7.6456,2
-0.86179,0.86437,2
-6.0568,5.7532,2
-0.86179,0.86437,2
-0.80097,0.80497,2
-3.28,3.1379,2
-3.4058,3.2972,2
-3.4058,3.2972,2
-1.5387,1.6545,2
-4.7065,4.6358,2
-1.5631,1.6684,2
-0.5344,0.48517,2
-2.4949,2.5095,2
-3.8726,3.6241,2
-2.4949,2.5095,2
0.2988,-0.10606,2
1.4983,-1.2826,2
-4.7825,4.6354,2
-4.7825,4.6354,2
-2.4186,2.3038,2
-6.7833,6.5571,2
-2.0659,2.1633,2
-4.5858,4.5762,2
-4.5858,4.5762,2
1.1675,-1.1825,2
-4.5858,4.5762,2
-2.6556,2.6554,2
-2.435,2.5306,2
-5.3354,5.272,2
-7.2427,7.2831,2
-5.4858,5.365,2
-5.4858,5.365,2
-5.959,6.0433,2
0.69698,-0.56636,2
-9.6042,9.6838,2
-4.4058,3.9919,2
-2.7168,2.7919,2
-9.7107,9.6134,2
-6.8203,6.8324,2
-4.2952,4.1191,2
0.84669,-0.779,2
-1.012,1.1387,2
-1.012,1.1387,2
-2.3285,2.364,2
0.52064,-0.4157,2
-2.623,2.7028,2
-7.1743,7.1117,2
-5.0913,4.9076,2
-4.1778,4.0369,2
-5.3732,5.3945,2
-2.4589,2.4744,2
-8.8807,8.7372,2
-3.5722,3.4522,2
-8.8494,8.7084,2
-1.3723,1.4775,2
-2.3297,2.3367,2
-4.7667,4.7131,2
-4.5114,4.4946,2
-4.4285,4.4329,2
-1.6246,1.6864,2
-4.7667,4.7131,2
-5.0896,5.0279,2
-1.8147,1.8823,2
-4.412,4.4226,2
-3.8203,3.7328,2
-5.7699,5.4941,2
-3.583,3.6009,2
-4.0622,4.029,2
-10.032,9.8409,2
-3.583,3.6009,2
-5.1724,5.1589,2
-2.8836,2.988,2
0.82429,-0.78415,2
0.16048,-0.065256,2
-5.5167,5.4662,2
-10.347,10.175,2
-1.0784,1.1766,2
-1.0784,1.1766,2
-10.032,9.8409,2
0.0086508,0.15158,2
2.4848,-2.3948,2
-1.7563,1.9669,2
-0.11954,0.31322,2
-3.2168,3.0212,2
-3.3505,3.2329,2
-2.8475,2.6966,2
-5.7575,5.6368,2
-5.5092,5.4558,2
-1.7231,1.6588,2
-5.6109,5.5854,2
-5.3028,5.2007,2
-5.8656,5.7738,2
-4.3673,4.2587,2
-9.442,9.3271,2
-4.7204,4.7374,2
-4.5466,4.4095,2
-1.4483,1.5284,2
-2.7258,2.755,2
-2.302,2.3212,2
-1.3343,1.396,2
-3.6888,3.7474,2
-6.9099,6.7932,2
-3.2561,3.2193,2
-5.9451,5.7852,2
-1.7735,1.6916,2
-6.9937,6.6796,2
-6.3899,6.3509,2
-7.188,6.9853,2
-4.645,4.6103,2
-4.1279,4.0002,2
1.1561,-1.0087,2
-2.159,2.1651,2
-3.2811,3.2311,2
-7.9504,7.872,2
-1.9187,1.8055,2
-8.8523,8.6562,2
-3.9371,3.8354,2
-3.9857,3.885,2
-10.396,10.192,2
-3.5905,3.5136,2
1.194,-1.1313,2
-4.5799,4.4552,2
-7.8559,7.7051,2
-4.3387,4.447,2
-0.94974,0.99851,2
-8.3704,8.2799,2
-8.3704,8.2799,2
-3.2152,2.9635,2
-0.35613,0.40998,2
0.08484,0.10785,2
-6.7225,6.6946,2
-1.4411,1.5019,2
-4.0085,3.983,2
-6.3644,6.1461,2
-9.9217,9.6964,2
-6.9454,6.9168,2
-3.3299,3.3227,2
-3.3299,3.3227,2
-5.7606,5.5248,2
-2.7071,2.7463,2
-3.7041,3.6471,2
-0.10701,0.19939,2
-5.927,5.8345,2
-7.9967,7.8724,2
-1.9118,1.8387,2
0.52813,-0.46973,2
-2.6689,2.5394,2
-8.266,8.105,2
-8.266,8.105,2
-1.3217,1.4195,2
-0.94258,0.93517,2
-3.3154,3.1998,2
-6.7155,6.685,2
-5.436,5.2222,2
-7.5103,7.2911,2
-6.69,6.6286,2
-2.2506,2.2715,2
-5.6882,5.5159,2
-1.9951,1.8365,2
-4.985,5.0091,2
-8.0608,7.9278,2
-7.7253,7.7467,2
-2.3211,2.2344,2
-5.7078,5.692,2
-5.9079,5.7918,2
-4.6535,4.606,2
-1.4736,1.5424,2
-3.604,3.55,2
-2.3059,2.3674,2
-7.0079,6.8694,2
-9.4117,9.301,2
-2.347,2.2734,2
-8.04,7.8269,2
-4.3195,4.3546,2
-0.82913,0.91685,2
-5.0835,4.9773,2
-3.7921,3.5938,2
-6.5926,6.4796,2
-2.5839,2.5148,2
-2.8092,2.8793,2
-5.7529,5.6958,2
-9.5089,9.3748,2
-7.223,7.0705,2
-9.0516,8.8561,2
-2.0675,2.2383,2
0.98314,-0.77505,2
-0.025606,0.21628,2
-2.1059,2.266,2
1.4478,-1.222,2
-3.0614,3.0342,2
-7.0478,7.0016,2
1.5743,-1.5061,2
-0.34796,0.43123,2
-7.8582,7.7398,2
-7.8659,7.7349,2
-6.4339,6.278,2
-1.2254,1.0166,2
-2.5172,2.481,2
-9.7192,9.6061,2
-1.5184,1.4951,2
-9.7893,9.6063,2
-5.1972,5.1601,2
-2.201,2.0961,2
-6.4,6.4307,2
-6.0873,5.9043,2
-8.4201,8.214,2
-5.1347,5.1151,2
-3.1344,3.0377,2
-4.2104,4.233,2
-0.21216,0.2427,2
-1.6796,1.5109,2
-4.2293,4.0863,2
-8.8983,8.6717,2
5.9801,-5.9589,2
-2.4256,2.3918,2
-7.1308,6.88,2
-5.1715,4.7147,2
-2.0613,2.0991,2
0.15067,-0.28456,2
-4.2913,4.2109,2
2.0706,-2.2615,2
-4.9167,4.7706,2
-3.4593,3.3032,2
-2.5013,2.4766,2
-0.8802,0.87017,2
-9.5768,9.3101,2
-0.50044,0.51213,2
2.1369,-2.113,2
-6.4805,6.4562,2
-2.5757,2.5108,2
-3.3529,3.2385,2
-8.6657,8.5432,2
1.1112,-0.91555,2
0.54684,-0.52005,2
-3.5047,3.4247,2
-4.0301,4.0117,2
-3.8071,3.6736,2
-3.0668,2.9002,2
-4.098,4.0598,2
-4.1948,4.1286,2
3.7436,-3.7216,2
-8.1114,7.9583,2
-7.0745,7.0511,2
-9.9149,9.7436,2
-1.6143,1.6215,2
-5.4689,5.3852,2
-4.6475,4.5958,2
-4.9021,4.8685,2
-3.133,3.1047,2
-8.8341,8.6028,2
-4.9242,4.8997,2
-5.8144,5.7211,2
-1.0013,1.0474,2
-6.4541,6.4097,2
-6.4541,6.4097,2
-9.5138,9.3417,2
-4.4965,4.3209,2
-9.781,9.6636,2
-5.7982,5.7651,2
-4.8169,4.7072,2
-8.4414,8.3773,2
-6.8268,6.7607,2
-5.9615,5.9192,2
-2.4513,2.465,2
-8.9562,8.905,2
0.83639,-0.81677,2
-2.5676,2.4653,2
-2.8582,2.7946,2
-2.3651,2.4848,2
-4.6996,4.6537,2
-7.3,7.066,2
-5.9965,5.8208,2
-5.9894,5.8372,2
-2.5901,2.6049,2
1.0899,-0.96159,2
-8.2155,8.1358,2
-5.755,5.5894,2
-6.8776,6.8048,2
-7.7977,7.6092,2
-5.5452,5.3889,2
-5.9584,5.7714,2
-9.3106,9.1316,2
-3.0718,2.9581,2
-2.51,2.3811,2
-6.1684,6.0578,2
-0.11675,-0.087375,2
-4.7176,4.5815,2
-3.7104,3.5924,2
-3.0394,2.8038,2
-7.9704,7.8236,2
-3.0394,2.8038,2
-3.1628,3.0137,2
1.1143,-0.97959,2
-3.7261,3.7641,2
-9.7002,9.5776,2
-8.0316,7.8519,2
-4.3861,4.3431,2
1.5962,-1.7255,2
-2.2554,2.2519,2
-5.6955,5.5721,2
-7.0806,6.9242,2
-1.421,1.5422,2
-3.4449,3.3126,2
0.14379,-0.14173,2
-5.6012,5.5809,2
-5.1385,4.9833,2
-10.478,10.261,2
-8.7893,8.7635,2
-5.0555,4.9858,2
-6.3242,6.2795,2
-2.3179,2.3595,2
-6.6967,6.5223,2
0.98865,-0.96121,2
-1.591,1.4568,2
-3.8034,3.6962,2
-0.92575,0.86763,2
-3.7482,3.6785,2
-1.2446,1.135,2
3.0475,-2.9893,2
-6.3909,6.3362,2
-5.5694,5.5123,2
1.2466,-1.0594,2
-6.2309,6.1732,2
-0.23298,0.44704,2
-1.5223,1.6322,2
1.3531,-1.3197,2
-8.5987,8.3376,2
-5.2921,5.3667,2
-8.9307,8.7571,2
-9.7331,9.6984,2
-4.7485,4.6082,2
-4.0982,4.0381,2
-7.4922,7.4438,2
-2.7828,2.6246,2
-7.4922,7.4438,2
-2.1516,2.0421,2
-3.4005,3.3327,2
-4.1985,4.0997,2
-4.1985,4.0997,2
-3.9592,3.7223,2
-7.3953,7.1947,2
-6.8802,6.5998,2
-5.0833,4.8861,2
-0.735,0.76502,2
